Nom entreprise,Page,Note globale,Nombre total avis,Nom du client,Pays,Date de publication,Nombre d'avis du client,Note client,Titre commentaire,Commentaire
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Dominique,FR,19 juillet 2023,6,5,Achat d'un Apple iphone 11…,"Achat d'un Apple iphone 11 reconditionné.Recherche sur le site facile et rapide. Choix du modèle après lecture des caractéristiques. Choix d'un modèle ""état moyen"" de couleur blanche, qui s'avère être impeccable à part quelques petites rayures sur l'écran. Choix de l'option ""batterie neuve"".Livraison dans le délai annoncé, dans un point relais. Très bien emballé.Très satisfait de cet achat. Je recommande."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,ALEX,FR,25 juillet 2023,2,5,Bonne première expérience,Bon rapport qualité prixsuivi de livraison de qualitéGeste commercial proposé suite à commande plus longue que prévue
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Bernet Gilles,PF,27 juillet 2023,2,5,Achat d un iPhone XS Max,"Achat d un iPhone XS MaxImpeccable état très bon , service aussi👍👍👍👍"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Alain,FR,25 juillet 2023,8,5,Iphone 13,"Malgré un petit retard ,service parfait .Je recommande ce site très sérieux et à l'écoute de ses clients ,Iphone 13 dans un état parfait comme spécifié sur la commande ."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,ZANATI,FR,21 juillet 2023,1,1,Memo,"Achat d'un iphone 11 au bout de 3 mois, le téléphone a eu un coup de chaud en vacance, il s'est éteint impossible de le rallumer, pris en charge par le SAV certideal. Quelques jours après certideal m'annonce( Après avoir reçu et examiné votre produit (ref....., le diagnostic fourni par nos experts ne permet malheureusement pas d’accepter la prise en charge de votre appareil).Sachant que le téléphone est garantie 2 ans, on me fournit aucune explication.Ce qui est sure, c'est que je ne vais pas en rester la.Après avoir déposé un avis négatif sur certideal ils m’ont contacté pour me proposer une réduction de 60 € sur mon prochain achat. Il manque vraiment Padère. Ils veulent que je fasse un autre achat en sachant que leur garantie est inexistante."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Client,FR,26 juillet 2023,4,5,je recommande,"Envoi un peu long (réception une semaine après la commande), mais téléphone en parfait état de marche, et qui m'a même été envoyé avec 256Go alors que j'avais commandé un 64Go. Pleinement satisfaite!"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Éric,FR,26 juillet 2023,7,5,iPhone 13Pro contre iPhoneX vieillissant ! Très satisfait,"J’avais un iPhone X dont la batterie commençait à montrer des signes de faiblesse importants et il me fallait choisir : remplacer la batterie chez Apple ou réinvestir dans un iPhone plus récent. Neuf : prix trop élevés alors pourquoi pas en reconditionné mais avec de solides garanties. CertiDeal a été rapidement une évidence de par leur réputation qui s’est avérée effective. Un peu de retard dans la livraison mais pas très important quand on a encore un téléphone fonctionnel. La garantie de deux ans proposée est aussi un argument important et gage de sérieux. Un seul regret : pas de 256Go en iPhone 13 Pro mais ça a été une opportunité de faire le ménage et synchroniser mon iPhone avec mon Mac ce que je négligeais et d’acheter une clé USB. Je suis au global très satisfait avec un bémol concernant la batterie qui est neuve mais non reconnue par iOS ce qui n’est pas un problème en soi sauf un message permanent à ce titre (1 détail au bout du compte). Ha oui j’oubliai la coque de protection fournie est moyenne, je n’aurais pas dû la prendre. Merci à CertiDeal et son équipe. J’attends le virement pour le rachat de mon iPhone X"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Luc,FR,25 juillet 2023,4,4,Très bon rapport qualité prix,Très bon rapport qualité prixLe téléphone fonctionne très bien !
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Pierrette,FR,27 juillet 2023,6,5,Très satisfaite de mon achat,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,J.,FR,26 juillet 2023,6,4,Au top,C'est mon 2e achat chez certideal et j'en suis très satisfait
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Valboc,FR,26 juillet 2023,2,5,Site sécurisé,Site sécurisé. J’ai reçu ma commande au bout de 10 jours avec un léger retard mais en compensation un bon de réduction de 20€
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Reynald,FR,28 juillet 2023,3,5,Satisfait par le produit…,"Satisfait par le produit reçue,correspond  à ma commande, réception dans les delais ,très bien pour tout."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,PERE ISABELLE,FR,28 juillet 2023,7,5,Bonne qualité/ prix et garantie deux ans,"Bonne qualité, prix . Article bien emballé et envoi rapide."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Mélie,FR,09 juillet 2023,3,4,Très contente,"Bonjour,J’ai commandé un iPhone XS pour ma fille état parfait et batterie neuve avec le pack verre trempé/coque mais aussi le chargeur.Téléphone reçu rapidement, comme neuf avec verre trempé posé et coque. très bien emballéA voir maintenant dans le temps la durée de la batterie et si des bugs ou des anomalies surgissent.Seul inconvénient pas de service client par téléphone.Mais ravie de cet achat et ma fille était super heureuse.Merci CertiDeal !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Ruppe Frederick,FR,25 juillet 2023,1,2,Pas bien,Livraison laisse à désiré et le téléphone même avec le grade le plus haut est Pas en bonne état je ne commanderai plus
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,NoTaNeX,FR,28 juillet 2023,5,4,suite au retard de la commande…,"Bonjour suite au retard de la commande et le manque d'information certideal m'a offert bon comme geste commercial sous forme de coupon, je les remercie je comprends aussi leurs retards cependant améliorer votre communication, car du mal à comprendre colis envoyé avec facture des 2 iPhones et pas de communication sur le sujet d'envois non groupés de commande il faudrait améliorer ce point là et surtout mettre un numéro de colis différents ds les commandes groupées cordialement belle journée à vous aussi😌"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Guarino,FR,23 juillet 2023,2,4,Commande le 03/06/2023,Commande le 03/06/2023. Expédie le lendemain mais malheureusement perdu par chronopost. Echangé contre le même portable avec un grade en plus et une batterie neuve en contrepartie du préjudice. Téléphone en parfait état
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Canadell Ferrand ISABELLE,FR,21 juillet 2023,1,5,Livraison rapide et conforme.,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,BENSISAID,FR,24 juillet 2023,7,5,Oui bonjour super ma commande est tout…,Oui bonjour super ma commande est tout à fait ce que j’attendais mais j’ai dû aller chercher mon colis à la poste qui a étais une livraison un tout petit peu longue à attendre sinon parfait produits dans mes attentes super merci beaucoup.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Slimaniii,FR,28 mars 2023,1,1,Site inadmissible,Site inadmissibleNous envoie des iPhone très saleÉcran avant complètement rayé ( grade très bonne état )Batterie dure 2h ( iPhone 12 pro commande )J’ai cru mon micro était hsJe les nettoyé  et bein je peut vous dire le haut parleur interne était bien encrassé de poussièreInadmissibleBatterie à 87%Inadmissible !!!!!!!!!!!
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Philippe,FR,25 juillet 2023,6,5,4eme achat et toujours aussi bien.,4eme achat et toujours aussi bien.Sérieux et professionnalisme sont au rendez-vous comme à leurs habitudes.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,BERTRAND jerome,FR,26 juillet 2023,1,4,Delais respecté,"Très bonne expérience avec certideal, produit conforme et délais respecté"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Lardiere Catherine,FR,26 juillet 2023,1,5,Très contente de mon nouvel iPhone 11,Très contente de mon nouvel iPhone 11. Très bon rapport qualité prix avec un service derrière. J’ai prix l’option batterie neuve.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Yves-Marie,FR,06 juin 2023,11,5,Tout était parfait !!,Tout était parfait !!! Produit conformes! Prix imbattables !...Garanties inouies...
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Bethsy,GF,26 juillet 2023,1,5,Téléphone reçu conformément à ma…,Téléphone reçu conformément à ma commandé et livré plus tôt que prévu ! C'était ma 1ère commande sur ce site et je suis vraiment satisfaite.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,abdelKader Moussaoui,FR,27 juillet 2023,8,5,7 jours entre la commande est l'arrivée…,"Bonjour , j'ai eu un problème avec le transporteur qui n'as fait que mentir sur les causes de non respect de délai  , Certideal a immédiatement réagis envers le transporteur après que je les ai contacter et en me faisant en plus un très beau geste commercial , pourtant imputable au transporteur , Merci a L'équipe de Certideal pour avoir pris en compte mon désagrément , a m'avoir cru sur parole , c'est assez RARE pour le signaler . merci a Louis de Certideal ."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Ndc,FR,08 juin 2023,6,3,Expérience mitigée...,"Iphone 12 acheté chez Certideal dont la coque devait être en parfait état (meilleur grade chez certideal, avec comme descriptif: peut présenter des micro-rayures à peine visibles.)Or, la peinture sur le pourtour d'une des caméras apparaît bien écaillée et le téléphone présente un petit impact, mais bien visible. Nous sommes quand même très loin des micro-rayures à peine visibles, surtout pour ce qui est du pourtour de la caméra.N'ayant pas encore eu le temps de le tester complètement, notamment au niveau caméra, je ne peux encore rien avancer sur un quelconque problème de performance.Par ailleurs, le service client est peut réactif. Je leur ai en effet fait part de ma déception par email. Sans réponse après 10 jours, je les ai relancés. Ils m'ont répondu qu'ils pouvaient procéder à un échange si je le souhaitais, mais qu'il était fort probable que je reçoive un téléphone avec, je cite, ""quelques traces et micro rayures sur la coque"". Un comble, quand on paye pour obtenir le meilleur grade, à savoir ""des micro-rayures à peine visibles"".Expérience pour l’instant mitigée. J’espère de pas rencontrer de souci niveau performances."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Binet Leslie,FR,26 juillet 2023,1,5,Super bien,Il y a rien à dire tout est nickelLe prix sont intéressants
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Robert DURAND,FR,26 juillet 2023,8,5,Très content de mon achat iPhone SE,"Très content de mon achat iPhone SE , aspect impeccable fonctionne correctement, suivi et livraison efficace, je recommande ce site."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Michael Holler,FR,25 juillet 2023,62,5,bon suivi toujours bien informé et…,bon suivi toujours bien informé et produit conforme impeccable
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Christine Grel,FR,27 juillet 2023,4,5,"Après avoir publié un avis défavorable sur Certideal, ils ont été très réactif et on m’ont échangé mon achat. Le suivi a été exceptionnel avec un seul interlocuteur Dylan qui a tout mis en œuvre merci","Bonjour, j’ai choisi Certideal sur leur avis et garantie 2 ans, pour ma part mauvaise expérience pour l’instant depuis le début. Commande iPhone avec batterie neuve, 3 semaines pour être livré sous le prétexte qu’il faut du temps pour changer la batterie. De plus une fois reçu je m’aperçois que l’appareil photo tremble, j’attends leurs explications, et la batterie impossible de voir le pourcentage ! Leurs mails très évasifs. Dommage pour moi 😥"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Laurent,FR,26 juillet 2023,1,5,Ce n’est pas mon premier achat,"Ce n’est pas mon premier achat, et les produits sont toujours de très bonne qualité. jamais eu de soucis avec, et le délai de livraison est court."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,Chagrot Stacy,FR,23 juillet 2023,2,5,C’est parfait,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=271,4.4,26139,ERRANDONEA Gilles,FR,26 juillet 2023,1,5,le concept est très intéressant,"le concept est très intéressant. acheter un reconditionné avec une garantie de deux ans, c'est rassurant.Ce qui a pour conséquence un téléphone en très bon état bien moins cher qu'un neuf"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=272,4.4,26139,Marie55,FR,21 juillet 2023,2,5,Très bien,"Premier achat de téléphone reconditionné,  très satisfaite de CertiDeal."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=272,4.4,26139,Rolland AURADOU,FR,26 juillet 2023,1,5,Contact SAV,Suite à un problème de charge de la batterie. Le SAV a réagi très rapidement pour procéder à un retour avec un contact téléphonique pour m'accompagner dans la préparation du téléphone. MerciBientôt à nouveau  5 étoiles pour le retour de mon téléphone en parfait état de fonctionnement.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=272,4.4,26139,Avellan Christelle,FR,22 juillet 2023,2,5,J’ai pu avoir le téléphone juste avant…,"J’ai pu avoir le téléphone juste avant de partir en vacances.Il semble fonctionner correctement.Je suis rassurée d’avoir deux ans de garantie car j’ai eu toute l’année de mauvaises expériences avec d’autres téléphones chez une autre compagnie (en moins de 9 mois 3 téléphones différents, un a duré 1 mois 1/2)."
